date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-12-04 12:03:00,Conservatives,,125,124,246," On the 4th day of Christmas, Jeremy Corbyn gave to me: Stealth Heating Tax Only a Conservative majority will keep the cost of living down.",,,,1202196602082844672,https://twitter.com/Conservatives/status/1202196602082844672
2019-12-04 11:25:00,Conservatives,,304,1005,2870,"""A vote for @BorisJohnson this time around is a vote to get Brexit done"" Former Labour Minister Gisela Stuart backs Boris to #GetBrexitDone. ",,@BorisJohnson,#GetBrexitDone,1202187038625280000,https://twitter.com/Conservatives/status/1202187038625280000
2019-12-04 11:16:54,Conservatives,,191,449,1812," ",,,,1202185001888030720,https://twitter.com/Conservatives/status/1202185001888030720
2019-12-04 10:34:23,Conservatives,,162,318,824,"When you stand up for your country.",,,,1202174303208398849,https://twitter.com/Conservatives/status/1202174303208398849
2019-12-03 17:17:00,Conservatives,,140,108,253,"For even more http://vote.conservatives.com/our-plan Only a Conservative majority will get the job done. #VoteConservative",,,#VoteConservative,1201913234707623936,https://twitter.com/Conservatives/status/1201913234707623936
2019-12-03 17:00:00,Conservatives,,144,100,317," Only this can get Brexit done. #VoteConservative",,,#VoteConservative,1201908956680970240,https://twitter.com/Conservatives/status/1201908956680970240
2019-12-03 15:55:57,Conservatives,,556,1575,3522,"Jeremy Corbyn would be a “disaster for Britain”. The words of former Labour MP of 14 years and Gordon Brown’s special adviser, Ian Austin.",,,,1201892840365854721,https://twitter.com/Conservatives/status/1201892840365854721
2019-12-03 14:46:29,Conservatives,,339,322,650,"Jeremy Corbyn is weak on national security.",,,,1201875356711628803,https://twitter.com/Conservatives/status/1201875356711628803
2019-12-03 13:50:19,Conservatives,,128,181,440,"Only the Conservatives can break the deadlock in Parliament and set Britain free #GetBrexitDone",,,#GetBrexitDone,1201861222653669376,https://twitter.com/Conservatives/status/1201861222653669376
2019-12-03 13:45:00,Conservatives,,85,70,221,"In 9 days’ time your vote can end the gridlock in Parliament. Only a Conservative majority can get Brexit done so we can all move on. #VoteConservative",,,#VoteConservative,1201859882942685186,https://twitter.com/Conservatives/status/1201859882942685186
2019-12-03 13:21:00,Conservatives,,4131,616,2758," Ding! Our Brexit deal is ready. #VoteConservative",,,#VoteConservative,1201853843421761538,https://twitter.com/Conservatives/status/1201853843421761538
