date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-12-08 09:30:00,BorisJohnson,,579,757,3900,"Under my leadership, a majority Conservative government will implement an Australian style, points based immigration system.",,,,1203607649511714816,https://twitter.com/BorisJohnson/status/1203607649511714816
2019-12-08 08:15:00,BorisJohnson,,579,518,2785,"Let's end the uncertainty and get Brexit done.",,,,1203588775110008834,https://twitter.com/BorisJohnson/status/1203588775110008834
2019-12-07 19:06:00,BorisJohnson,,735,411,1813,"I want us to get this thing done, so that we can get Parliament working on the issues that matter to you and your family.",,,,1203390216645439488,https://twitter.com/BorisJohnson/status/1203390216645439488
2019-12-07 18:36:00,BorisJohnson,,1250,834,4852,"Today I played football with a brilliant team of 10-year-old girls - the future of women's football is bright! We will invest £550 million in grassroots football so more people can play this wonderful sport.",,,,1203382667263303681,https://twitter.com/BorisJohnson/status/1203382667263303681
2019-12-07 18:05:00,BorisJohnson,,478,447,2186,"Together we can get Brexit done.",,,,1203374866189164544,https://twitter.com/BorisJohnson/status/1203374866189164544
2019-12-07 16:35:00,BorisJohnson,,1090,716,3665,"This great country is the home of football. If we win the election next week, I will put my heart and soul behind the case for a UK and Ireland World Cup in 2030.",,,,1203352216339435520,https://twitter.com/BorisJohnson/status/1203352216339435520
2019-12-07 15:05:00,BorisJohnson,,543,478,2158,"We’ll get there folks. Vote Conservative on December 12th and we will get Brexit done.",,,,1203329567320150018,https://twitter.com/BorisJohnson/status/1203329567320150018
2019-12-07 13:01:00,BorisJohnson,,648,469,2137,"We have 5 days to get Brexit done and unleash Britain’s potential.",,,,1203298361559769089,https://twitter.com/BorisJohnson/status/1203298361559769089
2019-12-07 12:34:00,BorisJohnson,,276,275,1172,"We’re cutting taxes for small businesses. #SmallBizSatUK #SmallBusinessSaturday",,,#SmallBizSatUK #SmallBusinessSaturday,1203291566699241472,https://twitter.com/BorisJohnson/status/1203291566699241472
2019-12-07 12:03:00,BorisJohnson,,512,350,1811,"Let’s get Brexit done and get on with making this country the best place in the world to live.",,,,1203283765449113600,https://twitter.com/BorisJohnson/status/1203283765449113600
2019-12-07 11:30:00,BorisJohnson,,522,409,1615," Getting Brexit done and ending the uncertainty Cutting business rates A jobs tax cut Only a majority Conservative government will support our fantastic small businesses who strengthen our economy. #SmallBizSatUK #SmallBusinessSaturday",,,#SmallBizSatUK #SmallBusinessSaturday,1203275460605403137,https://twitter.com/BorisJohnson/status/1203275460605403137
2019-12-07 10:58:00,BorisJohnson,,2787,1069,6283,"It's time the football World Cup came home. I want it to show our national confidence as we get Brexit done: a sign to the world that whilst we are a small country, we’re a great one with a proud history and a strong future.",,,,1203267407373975552,https://twitter.com/BorisJohnson/status/1203267407373975552
2019-12-07 10:35:00,BorisJohnson,,1085,1199,5449,"We will get Brexit done and get Parliament working on your priorities: the NHS, the cost of living, 20,000 more police officers, more cash for our schools. Let’s get it done and move on. Vote Conservative on Thursday.",,,,1203261619364495360,https://twitter.com/BorisJohnson/status/1203261619364495360
2019-12-06 21:26:05,BorisJohnson,,669,407,1684,"We must respect the result of the referendum. #BBCDebate",,,#BBCDebate,1203063083855499265,https://twitter.com/BorisJohnson/status/1203063083855499265
2019-12-06 21:24:54,BorisJohnson,,1334,1775,7708,"We love our NHS. It will never be on the table for any trade negotiations. #BBCDebate",,,#BBCDebate,1203062785321701376,https://twitter.com/BorisJohnson/status/1203062785321701376
2019-12-06 21:17:30,BorisJohnson,,639,807,4488,"As Prime Minister, I will always back our security services, our police and our troops. I will give them the funding and support they need. #BBCDebate",,,#BBCDebate,1203060922106949632,https://twitter.com/BorisJohnson/status/1203060922106949632
2019-12-06 21:11:51,BorisJohnson,,432,717,3555,"We will toughen up sentencing for terrorists – increasing the minimum sentence for serious offenders and ending early release completely #BBCDebate",,,#BBCDebate,1203059502322520066,https://twitter.com/BorisJohnson/status/1203059502322520066
2019-12-06 21:09:58,BorisJohnson,,510,821,3512,"Let's end the chaos and uncertainty. Let's get Brexit done with a one nation Conservative Government and take this country forwards. #BBCDebate",,,#BBCDebate,1203059027284045824,https://twitter.com/BorisJohnson/status/1203059027284045824
2019-12-06 21:03:08,BorisJohnson,,695,1076,5285,"If you work hard to provide for your family and pay your taxes, you should be able to keep a bit more of what you earn. A Conservative government will keep your taxes low - not take more away. #BBCDebate",,,#BBCDebate,1203057308135235585,https://twitter.com/BorisJohnson/status/1203057308135235585
2019-12-06 21:01:07,BorisJohnson,,137,158,600,"We can only invest in our great public services if we support the entrepreneurs, businesses and hardworking people who get up each day and keep our economy strong. #BBCDebate",,,#BBCDebate,1203056798145634304,https://twitter.com/BorisJohnson/status/1203056798145634304
2019-12-06 20:58:01,BorisJohnson,,754,339,1459,"I believe very passionately in our NHS - it's one of the most incredible things about this country. It will never be on the table for any trade negotiations. #BBCDebate",,,#BBCDebate,1203056021884882945,https://twitter.com/BorisJohnson/status/1203056021884882945
2019-12-06 20:52:36,BorisJohnson,,469,183,764,"We’re investing more in our NHS than ever before and will deliver 50,000 more nurses over the next five years #BBCDebate",,,#BBCDebate,1203054658819940352,https://twitter.com/BorisJohnson/status/1203054658819940352
2019-12-06 20:48:10,BorisJohnson,,171,279,1006,"When we #GetBrexitDone, we can control immigration and introduce an Australian style, points-based immigration system #BBCDebate",,,#GetBrexitDone #BBCDebate,1203053540962377730,https://twitter.com/BorisJohnson/status/1203053540962377730
2019-12-06 20:43:53,BorisJohnson,,205,190,778,"We got a great new deal for the UK - one that meets all the promises that were made in the referendum. But MPs voted, again, to dither and delay. That’s why we had to have this election - so we can finally #GetBrexitDone",,,#GetBrexitDone,1203052462808145922,https://twitter.com/BorisJohnson/status/1203052462808145922
2019-12-06 20:40:50,BorisJohnson,,152,153,685,"It's time to end the uncertainty and move this country forward #BBCDebate",,,#BBCDebate,1203051695766474752,https://twitter.com/BorisJohnson/status/1203051695766474752
2019-12-06 20:38:51,BorisJohnson,,146,213,714,"Every Conservative candidate at this election is backing my Brexit deal. If we get a majority, we can finally #GetBrexitDone and get on with delivering on your priorities. #BBCDebate",,,#GetBrexitDone #BBCDebate,1203051194664595457,https://twitter.com/BorisJohnson/status/1203051194664595457
2019-12-06 20:35:33,BorisJohnson,,132,205,809,"Let's end the chaos. Let's #GetBrexitDone and take this country forward #BBCDebate",,,#GetBrexitDone #BBCDebate,1203050367338061830,https://twitter.com/BorisJohnson/status/1203050367338061830
2019-12-06 20:33:46,BorisJohnson,,123,138,546,"We will #GetBrexitDone and unleash the potential of this fantastic country #BBCDebate",,,#GetBrexitDone #BBCDebate,1203049916731445248,https://twitter.com/BorisJohnson/status/1203049916731445248
2019-12-06 20:27:53,BorisJohnson,,1971,913,11341,"Folks, handing twitter over to my team. Wish me luck!",,,,1203048437647892481,https://twitter.com/BorisJohnson/status/1203048437647892481
2019-12-06 19:30:00,BorisJohnson,,482,252,1289,"Tune in tonight.",,,,1203033868938469376,https://twitter.com/BorisJohnson/status/1203033868938469376
2019-12-06 19:03:00,BorisJohnson,,2574,836,5766,"We’ve got 6 days to get Brexit done! Let’s do it.",,,,1203027074237247489,https://twitter.com/BorisJohnson/status/1203027074237247489
2019-12-06 18:30:00,BorisJohnson,,1589,1159,7478,"Folks, we have just six days to get Brexit done and move this country forward. Together, we’ll get there.",,,,1203018770815442945,https://twitter.com/BorisJohnson/status/1203018770815442945
2019-12-06 18:30:00,BorisJohnson,,366,336,2092,"Let’s get Brexit done and focus our hearts and minds on the priorities of the British people.",,,,1203018769683091456,https://twitter.com/BorisJohnson/status/1203018769683091456
2019-12-06 17:05:00,BorisJohnson,,610,515,2662,"Let’s get this done.",,,,1202997378699218946,https://twitter.com/BorisJohnson/status/1202997378699218946
